Date,Close,High,Low,Open,Volume,MA5,MA20,RSI14
2026-04-10,1994.678466796875,1994.678466796875,1964.758289794922,1969.7449859619142,28637625,1909.9046630859375,1851.899676513672,63.99388077891371
2026-04-13,1984.705078125,1989.6917743011936,1969.7449895964196,1979.7183819488066,28968757,1945.8088623046874,1857.4413940429688,62.73504371694858
2026-04-14,2049.5322265625,2049.5322265625,2004.6519588275548,2009.6386552425488,39113405,1984.7051025390624,1867.2185668945312,67.24532132838748
2026-04-15,2074.465576171875,2094.412360558143,2054.518791785607,2059.505487882174,40343568,2010.6359130859375,1879.2364990234375,68.80897543551812
2026-04-16,2079.452392578125,2084.4390889632045,2049.532214267648,2074.4656961930455,32038524,2036.566748046875,1889.9578979492187,69.12643004207717
2026-04-17,2024.5986328125,2054.5188096520938,2024.5986328125,2049.5321135121612,39260244,2042.55078125,1896.1912658691406,61.68893071929677
2026-04-20,2019.6119384765625,2049.532115342882,2019.6119384765625,2024.598634620949,25407621,2049.5321533203123,1904.9179809570312,61.04590201871006
2026-04-21,2044.54541015625,2069.4788907679117,2039.5587140339176,2044.54541015625,25783476,2048.5347900390625,1915.3900390625,63.11611244711639
2026-04-22,2044.54541015625,2064.4921946455793,2034.5720179115854,2039.5587140339176,24762881,2042.5507568359376,1927.35810546875,63.11611244711639
2026-04-23,2074.465576171875,2129.319233234112,2049.53209568904,2084.438968365009,48682193,2041.5533935546875,1940.8221801757813,65.65626324207979
2026-04-24,2179.186279296875,2184.172975588172,2099.39913863612,2104.385834927417,45088050,2072.4709228515626,1957.7769470214844,72.73403969809034
2026-04-27,2258.973388671875,2323.800439560913,2258.973388671875,2273.9334773385763,68696037,2120.343212890625,1978.9704040527345,76.67774690605039
2026-04-28,2209.1064453125,2273.933496755079,2209.1064453125,2239.026622901383,47175356,2153.255419921875,1998.6678527832032,69.87519877622589
2026-04-29,2174.199462890625,2204.11963898545,2159.2393748432123,2169.2127668748208,42895935,2179.18623046875,2018.6146301269532,65.4949919721906
2026-04-30,2129.3193359375,2209.1064773309427,2129.3193359375,2199.1330846567625,48975164,2190.156982421875,2037.3147399902343,60.26431127616867
2026-05-04,2268.94677734375,2278.9201697716344,2189.159637920673,2194.1463341346152,38390062,2208.10908203125,2058.2588623046877,68.65229004674393
2026-05-05,2244.013427734375,2263.9602137586808,2234.040034722222,2244.013427734375,21625279,2205.11708984375,2080.200329589844,65.97408109193304
2026-05-06,2244.013427734375,2278.9203032769096,2234.040034722222,2244.013427734375,31918664,2212.098486328125,2099.6484497070314,65.97408109193304
2026-05-07,2303.853759765625,2338.760634913589,2303.853759765625,2328.7872420141707,35034517,2238.029345703125,2117.6005615234376,69.30690831871874
2026-05-08,2283.906982421875,2303.8537682945553,2258.9735000810247,2293.880375358215,27102571,2268.946875,2134.3059997558594,66.95275460693844
2026-05-11,2229.05322265625,2268.946792636675,2229.05322265625,2258.9734001415686,37244077,2260.9681640625,2146.024737548828,60.83323224356614
2026-05-12,2249.0,2273.9334811529934,2204.119733924612,2229.0532150776053,44459541,2261.965478515625,2159.2394836425783,62.186690269072685
2026-05-13,2214.093017578125,2234.0398015202704,2199.132929621516,2199.132929621516,35350292,2255.981396484375,2167.4675231933593,58.3843764668618
2026-05-14,2263.960205078125,2263.960205078125,2224.066633182475,2244.0134191303,31747100,2248.002685546875,2176.942254638672,61.96245781957523
2026-05-15,2258.973388671875,2318.8137433386796,2244.0133000051737,2303.8536546719783,29922154,2243.015966796875,2185.9183044433594,61.393980964009906
2026-05-18,2234.0400390625,2253.986825125558,2209.106556483677,2219.0799495152064,25875079,2244.013330078125,2196.3903747558593,58.50389435169639
2026-05-19,2199.133056640625,2224.0665380084324,2199.133056640625,2214.0931454613096,34824449,2234.03994140625,2205.3664306640626,54.62679318432461
2026-05-20,2179.186279296875,2204.119760753361,2179.186279296875,2199.133064462064,29320253,2227.05859375,2212.0984741210937,52.48630197771987
2026-05-21,2224.06640625,2248.9998861406953,2224.06640625,2234.039798206278,22964974,2219.079833984375,2221.0745239257812,56.60632977411143
2026-05-22,2249.0,2253.9866962305987,2219.079822616408,2239.0266075388026,24437825,2217.08515625,2229.8012451171876,58.746543482502105
2026-05-25,2303.853759765625,2303.853759765625,2268.946884617661,2268.946884617661,25215869,2231.047900390625,2236.034619140625,63.06274380939843
2026-05-26,2263.960205078125,2318.8138664346434,2263.960205078125,2313.8271699476873,22586387,2244.013330078125,2236.2839599609374,58.28646179112894
2026-05-27,2293.88037109375,2323.8005498471466,2283.9069781759513,2303.853764011549,31986652,2266.9521484375,2240.52265625,60.69112188041311
2026-05-28,2288.8935546875,2353.7206052559914,2263.9600736996185,2343.7472128608388,36889432,2279.917578125,2246.257360839844,60.06957301878013
2026-05-29,2348.73388671875,2368.680671319334,2323.80040596802,2333.773798268312,86132863,2299.86435546875,2257.2280883789062,64.73649826599137
2026-06-01,2348.73388671875,2408.5742405205015,2343.747190568604,2348.73388671875,35023445,2308.840380859375,2261.2174438476563,64.73649826599137
2026-06-02,2373.66748046875,2393.6142660189075,2353.7206949185925,2383.6408732438285,29610654,2330.7818359375,2267.700146484375,66.62167339525118
2026-06-03,2418.547607421875,2433.5076957152064,2403.587519128544,2418.547607421875,22536554,2355.715283203125,2276.42685546875,69.7558373472099
2026-06-04,2378.654052734375,2408.5742294983293,2378.654052734375,2378.654052734375,25054494,2373.6673828125,2280.1668701171875,64.00289390280784
2026-06-05,2358.707275390625,2398.600844530424,2343.7471869632004,2388.6274522454746,32795780,2375.662060546875,2283.906884765625,61.28148670666441
2026-06-08,2288.8935546875,2313.827035675381,2224.0665041190086,2224.0665041190086,44721632,2363.693994140625,2286.8989013671876,52.81666826772119
2026-06-09,2298.866943359375,2313.827031927874,2288.8935509803755,2298.866943359375,33252041,2348.73388671875,2289.3922485351563,53.79848673896214
2026-06-10,2249.0,2293.880266075388,2249.0,2278.920177383592,42608467,2314.824365234375,2291.13759765625,48.37792249247425
2026-06-11,2250.0,2260.0,2210.0,2240.0,34790220,2289.0935546875,2290.439587402344,48.49000501040374
2026-06-12,2310.0,2325.0,2290.0,2325.0,21560608,2279.352099609375,2292.99091796875,54.82743385879601
